Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
Bard0lf,PULSE,0.959,167.7,0.874,113.848,0.731,0.623,0.321,0.035,0.02,85.0,https://www.vlr.gg/player/12673/bard0lf?timespan=90d,0.962,0.929
E13,Chivas Esports,0.853,167.174,0.802,116.558,0.716,0.568,0.367,0.058,0.063,210.0,https://www.vlr.gg/player/48551/e13?timespan=90d,0.85,0.85
TWEEZY,wombat123,0.754,130.144,0.666,85.555,0.665,0.473,0.288,0.044,0.057,142.0,https://www.vlr.gg/player/50287/tweezy?timespan=90d,0.85,0.85
Dheny,wombat123,0.982,207.675,0.92,131.29,0.738,0.69,0.338,0.033,0.08,142.0,https://www.vlr.gg/player/46517/dheny?timespan=90d,0.85,0.85
narky poo,wombat123,1.138,229.906,1.1,149.762,0.741,0.831,0.165,0.139,0.166,142.0,https://www.vlr.gg/player/50288/narky-poo?timespan=90d,0.85,0.85
DaGG3r,Lost Puppies,1.115,197.225,1.18,135.715,0.756,0.703,0.355,0.062,0.072,264.0,https://www.vlr.gg/player/29553/dagg3r?timespan=90d,0.85,0.85
Unfair,FOKUS,0.93,182.0,0.97,123.6,0.62,0.67,0.12,0.12,0.14,42.0,https://www.vlr.gg/player/23237/unfair?timespan=90d,0.955,0.856
Kuba,FOKUS,1.066,204.905,1.111,139.114,0.716,0.74,0.334,0.071,0.071,42.0,https://www.vlr.gg/player/2052/kuba?timespan=90d,0.965,0.889
Bon,Aspyre x Swarm,1.13,207.184,1.15,136.86,0.744,0.759,0.357,0.055,0.041,737.0,https://www.vlr.gg/player/24587/bon?timespan=90d,0.85,0.85
Patrui,S2G Esports,0.96,176.2,1.0,122.0,0.71,0.64,0.14,0.08,0.06,96.0,https://www.vlr.gg/player/11531/patrui?timespan=90d,0.955,0.925
restro,Purpose Gaming,1.042,228.185,1.108,145.257,0.682,0.807,0.136,0.138,0.124,138.0,https://www.vlr.gg/player/33693/restro?timespan=90d,0.85,0.85
AcZy,Exsto Gaming,1.158,243.075,1.31,156.342,0.753,0.925,0.208,0.189,0.075,53.0,https://www.vlr.gg/player/44723/aczy?timespan=90d,0.955,0.76
apu,Retiraos,1.018,240.406,1.12,160.654,0.702,0.819,0.248,0.153,0.14,101.0,https://www.vlr.gg/player/50450/apu?timespan=90d,0.3,0.85
Shion7,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/41774/shion7?timespan=90d,1.0,1.0
Kazera,RIOS REXON,0.415,119.758,0.376,83.124,0.572,0.365,0.305,0.123,0.213,33.0,https://www.vlr.gg/player/7518/kazera?timespan=90d,0.955,0.825
chewieyy,SKIPIDI,0.977,200.919,1.041,132.822,0.707,0.698,0.231,0.124,0.105,136.0,https://www.vlr.gg/player/48263/chewieyy?timespan=90d,0.955,0.7
vinizin,Agropesca Jacare,0.841,196.095,0.875,138.2,0.679,0.688,0.169,0.129,0.137,126.0,https://www.vlr.gg/player/25629/vinizin?timespan=90d,0.943,0.9
MARCTYLINHO,DVM Esport,1.16,185.0,1.16,120.0,0.72,0.67,0.39,0.05,0.04,98.0,https://www.vlr.gg/player/3579/marctylinho?timespan=90d,0.962,0.909
YuRelly,esports team αD,0.733,153.456,0.695,97.019,0.662,0.526,0.282,0.055,0.105,158.0,https://www.vlr.gg/player/12930/yurelly?timespan=90d,0.961,0.863
bao,Trust In Plug,1.062,207.755,1.108,134.161,0.735,0.743,0.315,0.078,0.075,1133.0,https://www.vlr.gg/player/41877/bao?timespan=90d,0.906,0.935
sHOW,BITEKI,0.927,183.78,0.87,123.051,0.635,0.634,0.221,0.027,0.048,41.0,https://www.vlr.gg/player/36714/show?timespan=90d,0.955,0.76
KUNDIKUNDI,MOUZ,0.842,175.765,0.834,105.041,0.683,0.572,0.377,0.058,0.137,66.0,https://www.vlr.gg/player/1363/kundikundi?timespan=90d,0.966,0.889
Slandy,mesos millionaires,1.093,227.815,1.087,147.13,0.763,0.731,0.373,0.06,0.1,81.0,https://www.vlr.gg/player/14722/slandy?timespan=90d,0.327,1.0
iNaz,DRAGONS,0.865,149.951,1.004,100.551,0.59,0.575,0.179,0.067,0.084,61.0,https://www.vlr.gg/player/44546/inaz?timespan=90d,0.955,0.813
NemuiZzZz,Dreams To Legends,0.829,156.488,0.754,102.919,0.602,0.558,0.345,0.095,0.12,43.0,https://www.vlr.gg/player/48961/nemuizzzz?timespan=90d,0.82,0.82
Flowy,Al-Qadsiah Esports,0.984,193.438,0.933,127.618,0.724,0.648,0.505,0.064,0.072,213.0,https://www.vlr.gg/player/36069/flowy?timespan=90d,0.955,0.817
Forcee,OXEN,0.99,153.583,0.983,103.822,0.788,0.543,0.48,0.036,0.026,108.0,https://www.vlr.gg/player/15547/forcee?timespan=90d,0.955,0.85
Spitfires,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/4881/spitfires?timespan=90d,0.999,0.993
X3B,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/37019/x3b?timespan=90d,1.0,1.0
Palla,Stellae Gaming,1.242,298.788,1.435,186.395,0.76,1.059,0.169,0.273,0.135,66.0,https://www.vlr.gg/player/15681/palla?timespan=90d,0.972,0.938
lucks,banana split,1.13,222.0,1.07,140.3,0.7,0.8,0.1,0.1,0.1,20.0,https://www.vlr.gg/player/23832/lucks?timespan=90d,0.955,0.9
h1perZ,Fenda Dos Streamers,1.29,222.0,1.38,146.7,0.78,0.78,0.17,0.13,0.04,23.0,https://www.vlr.gg/player/25834/h1perz?timespan=90d,0.955,0.9
Beelze,Chinggis Warriors,0.76,143.296,0.702,102.154,0.65,0.491,0.357,0.052,0.08,137.0,https://www.vlr.gg/player/47595/beelze?timespan=90d,0.955,0.76
Cross,Retiraos,0.884,163.972,0.858,105.436,0.713,0.586,0.379,0.034,0.071,368.0,https://www.vlr.gg/player/50449/cross?timespan=90d,0.82,0.82
Sancho,AB3 Esports,1.031,189.748,1.073,123.296,0.739,0.655,0.309,0.077,0.059,394.0,https://www.vlr.gg/player/1451/sancho?timespan=90d,0.955,0.85
Vecious,AB3 Esports,1.061,224.258,1.153,153.619,0.705,0.794,0.173,0.166,0.123,394.0,https://www.vlr.gg/player/50581/vecious?timespan=90d,0.955,0.85
Toro,AB3 Esports,1.173,215.416,1.224,139.909,0.76,0.773,0.389,0.098,0.063,514.0,https://www.vlr.gg/player/35567/toro?timespan=90d,0.941,0.863
Maka,AB3 Esports,1.064,203.253,1.067,134.109,0.756,0.71,0.456,0.094,0.095,476.0,https://www.vlr.gg/player/2995/maka?timespan=90d,0.955,0.864
GeneralSteak,AB3 Esports,1.254,235.706,1.324,151.658,0.771,0.826,0.39,0.103,0.077,623.0,https://www.vlr.gg/player/24026/generalsteak?timespan=90d,0.955,0.85
AC,Chosen Clique Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/14445/ac?timespan=90d,1.0,1.0
Athan,DRX Prospects,1.075,181.319,0.867,132.44,0.74,0.607,0.411,0.09,0.093,448.0,https://www.vlr.gg/player/34982/athan?timespan=90d,0.944,0.975
Rudi,100 Thieves,1.573,284.804,1.926,183.379,0.82,1.019,0.392,0.18,0.145,56.0,https://www.vlr.gg/player/16045/rudi?timespan=90d,0.82,0.82
JinNy,Ambitious Legend Gaming GC,0.788,139.875,0.636,89.504,0.548,0.476,0.365,0.04,0.044,71.0,https://www.vlr.gg/player/1909/jinny?timespan=90d,0.627,1.0
Muffyn,Ambitious Legend Gaming GC,0.723,192.901,0.803,117.593,0.575,0.691,0.07,0.168,0.225,71.0,https://www.vlr.gg/player/13232/muffyn?timespan=90d,0.3,1.0
eva,GIANTX GC,0.979,166.384,1.069,109.264,0.697,0.602,0.208,0.026,0.044,112.0,https://www.vlr.gg/player/19371/eva?timespan=90d,0.3,0.996
romily,KRÜ BLAZE,1.054,195.16,1.159,130.288,0.723,0.716,0.233,0.056,0.047,223.0,https://www.vlr.gg/player/18982/romily?timespan=90d,0.3,0.9
Asteriskk,Alter Ego,0.78,142.0,0.71,93.9,0.7,0.5,0.5,0.0,0.2,20.0,https://www.vlr.gg/player/1742/asteriskk?timespan=90d,0.85,0.85
DeadInk,Fenerbahçe Esports,0.914,201.575,0.891,129.84,0.662,0.717,0.104,0.126,0.136,80.0,https://www.vlr.gg/player/5564/deadink?timespan=90d,0.962,0.927
Supp,FAWZ Purple,0.77,187.809,0.78,130.029,0.661,0.635,0.251,0.128,0.154,124.0,https://www.vlr.gg/player/44356/supp?timespan=90d,0.82,0.82
Ancient,FAWZ Purple,1.159,213.332,1.149,134.645,0.705,0.78,0.361,0.066,0.049,124.0,https://www.vlr.gg/player/47488/ancient?timespan=90d,0.82,0.82
speedy,Lilmix,0.737,158.2,0.811,116.273,0.558,0.579,0.089,0.045,0.155,45.0,https://www.vlr.gg/player/16421/speedy?timespan=90d,0.955,0.78
UR,REIGNITE Lily,0.91,176.236,0.834,118.959,0.666,0.601,0.337,0.079,0.096,175.0,https://www.vlr.gg/player/39902/ur?timespan=90d,0.3,1.0
Xander,Event Horizon,0.782,143.518,0.763,97.882,0.691,0.523,0.318,0.09,0.09,98.0,https://www.vlr.gg/player/39535/xander?timespan=90d,0.777,0.944
nufEZ,Retiraos,1.05,231.681,1.025,151.653,0.757,0.77,0.368,0.137,0.1,303.0,https://www.vlr.gg/player/38855/nufez?timespan=90d,0.3,0.85
N1welS,Retiraos,1.19,240.511,1.263,156.636,0.741,0.86,0.209,0.143,0.124,368.0,https://www.vlr.gg/player/43924/n1wels?timespan=90d,0.3,0.85
apu,Retiraos,0.929,213.855,1.011,143.5,0.666,0.745,0.224,0.134,0.141,299.0,https://www.vlr.gg/player/45954/apu?timespan=90d,0.3,0.85
bron,Retiraos,1.032,196.461,0.989,134.653,0.747,0.702,0.363,0.073,0.057,368.0,https://www.vlr.gg/player/9352/bron?timespan=90d,0.627,0.85
wowza,Sho,0.55,123.0,0.5,81.4,0.66,0.44,0.29,0.02,0.07,41.0,https://www.vlr.gg/player/49166/wowza?timespan=90d,0.82,0.82
Ichigo,Sho,0.924,242.732,0.9,149.998,0.777,0.782,0.292,0.171,0.124,41.0,https://www.vlr.gg/player/49296/ichigo?timespan=90d,0.82,0.82
s4dboyyy,Sho,0.51,108.5,0.44,71.3,0.59,0.34,0.32,0.02,0.1,41.0,https://www.vlr.gg/player/49168/s4dboyyy?timespan=90d,0.82,0.82
RND,TotalePRO,0.856,199.116,0.891,131.632,0.705,0.674,0.19,0.137,0.176,225.0,https://www.vlr.gg/player/1999/rnd?timespan=90d,0.945,0.926
lazylion,Passion Project,1.065,202.769,0.968,151.612,0.753,0.665,0.462,0.057,0.078,104.0,https://www.vlr.gg/player/26188/lazylion?timespan=90d,0.47,0.984
Choomji,Predator X Gaming,0.937,196.153,0.946,129.585,0.639,0.692,0.175,0.102,0.095,463.0,https://www.vlr.gg/player/39673/choomji?timespan=90d,0.893,0.93
darm,Predator X Gaming,1.003,206.607,0.986,132.295,0.688,0.719,0.313,0.087,0.105,769.0,https://www.vlr.gg/player/30984/darm?timespan=90d,0.887,0.93
Casual Scrub,Predator X Gaming,1.018,206.888,0.99,136.368,0.7,0.713,0.346,0.059,0.078,732.0,https://www.vlr.gg/player/16011/casual-scrub?timespan=90d,0.887,0.93
Xmj,Predator X Gaming,0.995,203.729,0.956,134.145,0.687,0.714,0.27,0.08,0.102,830.0,https://www.vlr.gg/player/40490/xmj?timespan=90d,0.893,0.93
Alu,Predator X Gaming,1.0,221.761,1.015,147.333,0.699,0.786,0.169,0.143,0.173,713.0,https://www.vlr.gg/player/18766/alu?timespan=90d,0.887,0.93
Moco,ZETA DIVISION GC,1.051,190.545,1.053,121.543,0.706,0.704,0.375,0.05,0.076,175.0,https://www.vlr.gg/player/29314/moco?timespan=90d,0.431,0.968
suzu,ZETA DIVISION GC,0.936,213.639,0.962,141.724,0.651,0.77,0.2,0.181,0.214,175.0,https://www.vlr.gg/player/10653/suzu?timespan=90d,0.753,0.894
Yusin,Ambitious Legend Gaming GC,0.82,186.8,0.7,123.8,0.7,0.62,0.41,0.1,0.08,71.0,https://www.vlr.gg/player/25415/yusin?timespan=90d,0.417,1.0
Laiyin,Ambitious Legend Gaming GC,0.692,159.831,0.651,108.744,0.62,0.539,0.166,0.084,0.124,71.0,https://www.vlr.gg/player/48160/laiyin?timespan=90d,0.3,1.0
1hp,Ambitious Legend Gaming GC,0.295,86.294,0.284,63.759,0.496,0.264,0.267,0.028,0.119,34.0,https://www.vlr.gg/player/48161/1hp?timespan=90d,0.3,1.0
furq,Fenda Dos Streamers,0.881,171.807,0.88,109.957,0.733,0.596,0.439,0.073,0.071,126.0,https://www.vlr.gg/player/2209/furq?timespan=90d,0.955,0.9
contii,Resonate,0.797,158.292,0.742,99.201,0.757,0.537,0.484,0.037,0.062,203.0,https://www.vlr.gg/player/1107/contii?timespan=90d,0.92,0.93
Inf,Rival Esports,1.18,244.348,1.805,166.921,0.833,0.91,0.214,0.15,0.093,66.0,https://www.vlr.gg/player/34031/inf?timespan=90d,0.82,0.82
Neptune,Xzile Esports,0.848,216.67,0.848,140.968,0.546,0.716,0.169,0.19,0.227,53.0,https://www.vlr.gg/player/44063/neptune?timespan=90d,0.905,0.93
MarT1n,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/36668/mart1n?timespan=90d,0.999,0.994
Ghetto,Harmony,0.92,172.044,0.856,114.34,0.687,0.625,0.416,0.097,0.097,103.0,https://www.vlr.gg/player/49169/ghetto?timespan=90d,0.82,0.82
Mephisto,Six Karma,1.148,257.297,1.241,166.355,0.689,0.917,0.221,0.189,0.199,437.0,https://www.vlr.gg/player/31476/mephisto?timespan=90d,0.947,0.857
KILLY,Six Karma,1.25,211.2,1.4,141.8,0.84,0.8,0.5,0.06,0.11,101.0,https://www.vlr.gg/player/49572/killy?timespan=90d,0.82,0.82
rowancy,Six Karma,1.032,198.632,1.075,133.569,0.698,0.718,0.244,0.088,0.074,437.0,https://www.vlr.gg/player/10718/rowancy?timespan=90d,0.955,0.85
Peloncito,Six Karma,0.898,175.048,0.829,119.767,0.718,0.595,0.345,0.066,0.094,437.0,https://www.vlr.gg/player/15931/peloncito?timespan=90d,0.958,0.863
otaQ,Six Karma,1.127,210.101,1.145,131.64,0.773,0.721,0.448,0.083,0.055,437.0,https://www.vlr.gg/player/26757/otaq?timespan=90d,0.955,0.85
Ryu,Six Karma,0.853,172.596,0.791,122.656,0.682,0.597,0.319,0.086,0.069,167.0,https://www.vlr.gg/player/10581/ryu?timespan=90d,0.95,0.855
Ya0yU1,Daojiang Husky,0.95,166.5,0.86,117.7,0.63,0.6,0.08,0.08,0.1,40.0,https://www.vlr.gg/player/49966/ya0yu1?timespan=90d,0.82,0.82
TouXi,Daojiang Husky,0.7,183.5,0.685,119.15,0.575,0.6,0.2,0.2,0.25,40.0,https://www.vlr.gg/player/49967/touxi?timespan=90d,0.82,0.82
V1ncy,Daojiang Husky,0.73,157.0,0.65,114.5,0.68,0.5,0.28,0.0,0.05,40.0,https://www.vlr.gg/player/49968/v1ncy?timespan=90d,0.82,0.82
XiaoXu,Daojiang Husky,0.725,174.5,0.735,107.65,0.625,0.55,0.375,0.15,0.125,40.0,https://www.vlr.gg/player/49916/xiaoxu?timespan=90d,0.82,0.82
HenB1N,Daojiang Husky,0.985,184.0,0.9,124.4,0.75,0.675,0.325,0.05,0.0,40.0,https://www.vlr.gg/player/49969/henb1n?timespan=90d,0.82,0.82
ibonata,Fenerbahçe Esports,0.869,163.417,0.759,104.666,0.724,0.526,0.485,0.072,0.074,185.0,https://www.vlr.gg/player/40842/ibonata?timespan=90d,0.955,0.922
Best,Fenerbahçe Esports,1.242,285.785,1.464,170.097,0.709,1.006,0.098,0.322,0.176,185.0,https://www.vlr.gg/player/18655/best?timespan=90d,0.955,0.925
KROSTALY,Fenerbahçe Esports,1.072,210.917,1.06,131.655,0.783,0.724,0.448,0.087,0.05,185.0,https://www.vlr.gg/player/15735/krostaly?timespan=90d,0.955,0.921
Slaughter,Fenerbahçe Esports,0.951,169.285,0.894,107.325,0.779,0.564,0.466,0.045,0.034,185.0,https://www.vlr.gg/player/33551/slaughter?timespan=90d,0.955,0.925
Yigox,Fenerbahçe Esports,0.978,194.442,1.058,134.025,0.688,0.714,0.222,0.07,0.068,185.0,https://www.vlr.gg/player/31307/yigox?timespan=90d,0.955,0.925
Snark,Fractal Gaming,1.027,198.682,1.005,128.601,0.721,0.722,0.196,0.1,0.17,83.0,https://www.vlr.gg/player/37588/snark?timespan=90d,0.82,0.82
Kamiyu,Team Falcons Vega,0.991,198.603,0.936,133.484,0.676,0.68,0.367,0.053,0.07,229.0,https://www.vlr.gg/player/18093/kamiyu?timespan=90d,0.373,0.964
alannn,NOVO Esports,0.819,170.56,0.855,111.886,0.661,0.623,0.202,0.113,0.087,351.0,https://www.vlr.gg/player/23347/alannn?timespan=90d,0.955,0.838
Buld,NOVO Esports,1.028,213.377,1.071,136.974,0.737,0.73,0.336,0.114,0.107,441.0,https://www.vlr.gg/player/1155/buld?timespan=90d,0.959,0.868
Insider,NOVO Esports,1.033,200.141,1.136,127.441,0.745,0.679,0.243,0.112,0.074,273.0,https://www.vlr.gg/player/402/insider?timespan=90d,0.959,0.843
Kamisseq,NOVO Esports,1.007,166.659,1.023,112.769,0.726,0.621,0.357,0.051,0.061,273.0,https://www.vlr.gg/player/4519/kamisseq?timespan=90d,0.955,0.855
Katu,NOVO Esports,1.077,222.564,1.15,138.114,0.697,0.8,0.164,0.168,0.114,273.0,https://www.vlr.gg/player/3784/katu?timespan=90d,0.958,0.851
Blastz,PANCADAO,0.956,179.579,0.878,114.7,0.709,0.591,0.423,0.072,0.079,152.0,https://www.vlr.gg/player/32693/blastz?timespan=90d,0.919,0.9
starxo,Joblife,1.11,208.403,1.192,136.21,0.764,0.741,0.436,0.097,0.061,261.0,https://www.vlr.gg/player/565/starxo?timespan=90d,0.99,0.98
AKUMAAAAA,Joblife,0.973,220.537,1.066,144.066,0.722,0.741,0.227,0.166,0.185,136.0,https://www.vlr.gg/player/440/akumaaaaa?timespan=90d,0.97,0.915
UNFAKE,Joblife,1.098,202.424,1.178,142.079,0.778,0.712,0.332,0.097,0.09,136.0,https://www.vlr.gg/player/4521/unfake?timespan=90d,0.96,0.884
Jesse,Joblife,1.22,209.369,1.383,138.165,0.73,0.788,0.301,0.081,0.066,136.0,https://www.vlr.gg/player/2653/jesse?timespan=90d,0.963,0.901
wackie,Joblife,1.029,195.434,1.191,124.118,0.731,0.677,0.28,0.05,0.058,136.0,https://www.vlr.gg/player/7162/wackie?timespan=90d,0.957,0.86
Ginilson,Agropesca Jacare,0.991,196.324,0.98,132.229,0.689,0.681,0.227,0.084,0.086,225.0,https://www.vlr.gg/player/6222/ginilson?timespan=90d,0.868,0.9
bruninej,Agropesca Jacare,1.107,215.574,1.115,144.297,0.758,0.774,0.328,0.153,0.13,225.0,https://www.vlr.gg/player/16620/bruninej?timespan=90d,0.923,0.9
Loweed,Agropesca Jacare,1.106,197.271,1.114,130.956,0.789,0.699,0.387,0.06,0.044,225.0,https://www.vlr.gg/player/8896/loweed?timespan=90d,0.937,0.9
duhT,Agropesca Jacare,1.109,198.714,1.033,133.374,0.775,0.67,0.497,0.071,0.063,225.0,https://www.vlr.gg/player/5342/duht?timespan=90d,0.944,0.906
Smez,Runaway,0.53,150.5,0.56,105.7,0.63,0.5,0.13,0.1,0.2,30.0,https://www.vlr.gg/player/21521/smez?timespan=90d,0.82,0.82
Kyuanyami,esports team αD,0.87,168.3,0.85,109.1,0.67,0.59,0.36,0.05,0.03,138.0,https://www.vlr.gg/player/49238/kyuanyami?timespan=90d,0.955,0.84
lcdFFF,Elite Klan,1.107,243.537,1.308,157.376,0.673,0.882,0.135,0.212,0.157,164.0,https://www.vlr.gg/player/6922/lcdfff?timespan=90d,0.966,0.775
DRSMURFFI,Elite Klan,1.43,200.3,2.12,128.5,0.86,0.76,0.46,0.11,0.03,70.0,https://www.vlr.gg/player/50742/drsmurffi?timespan=90d,0.82,0.82
Mikelelle,Elite Klan,1.21,223.0,1.43,144.7,0.84,0.76,0.6,0.09,0.07,70.0,https://www.vlr.gg/player/5834/mikelelle?timespan=90d,0.96,0.774
putte,Elite Klan,1.167,187.121,1.436,129.089,0.795,0.648,0.322,0.06,0.015,133.0,https://www.vlr.gg/player/10326/putte?timespan=90d,0.955,0.7
troizyyy,Elite Klan,1.195,208.949,1.525,145.046,0.789,0.749,0.347,0.138,0.061,136.0,https://www.vlr.gg/player/41390/troizyyy?timespan=90d,0.82,0.82
LuoK1ng,Trace Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/3045/luok1ng?timespan=90d,0.999,0.997
Kai,Trace Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/37494/kai?timespan=90d,0.999,0.996
FengF,Trace Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/4770/fengf?timespan=90d,1.0,1.0
heybay,Trace Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/4712/heybay?timespan=90d,0.999,1.0
Biank,Trace Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/3021/biank?timespan=90d,0.999,0.996
Migod,Blue Eyes White Dragon,0.947,213.668,0.938,140.488,0.673,0.719,0.261,0.149,0.169,948.0,https://www.vlr.gg/player/48697/migod?timespan=90d,0.82,0.82
JKG,ZETA Gaming,0.92,159.953,0.826,109.776,0.753,0.563,0.405,0.059,0.084,172.0,https://www.vlr.gg/player/28479/jkg?timespan=90d,0.955,0.752
Lutzinnn,Atlanta Esports,0.869,164.48,0.849,112.503,0.664,0.587,0.256,0.053,0.066,191.0,https://www.vlr.gg/player/42882/lutzinnn?timespan=90d,0.934,0.9
drz,Atlanta Esports,1.203,243.774,1.151,151.186,0.719,0.84,0.218,0.149,0.022,93.0,https://www.vlr.gg/player/33173/drz?timespan=90d,0.955,0.9
bootisz,Atlanta Esports,1.006,230.242,1.053,150.62,0.595,0.781,0.125,0.216,0.229,169.0,https://www.vlr.gg/player/45662/bootisz?timespan=90d,0.927,0.9
tsuna,Atlanta Esports,0.857,159.35,0.797,107.317,0.682,0.547,0.227,0.055,0.102,132.0,https://www.vlr.gg/player/42865/tsuna?timespan=90d,0.3,1.0
